LeftUpLeg.X,LeftUpLeg.Y,LeftUpLeg.Z,LeftUpLeg.W,RightUpLeg.X,RightUpLeg.Y,RightUpLeg.Z,RightUpLeg.W,LeftLeg.X,LeftLeg.Y,LeftLeg.Z,LeftLeg.W,RightLeg.X,RightLeg.Y,RightLeg.Z,RightLeg.W,LeftFoot.X,LeftFoot.Y,LeftFoot.Z,LeftFoot.W,RightFoot.X,RightFoot.Y,RightFoot.Z,RightFoot.W,LeftArm.X,LeftArm.Y,LeftArm.Z,LeftArm.W,RightArm.X,RightArm.Y,RightArm.Z,RightArm.W,LeftForeArm.X,LeftForeArm.Y,LeftForeArm.Z,LeftForeArm.W,RightForeArm.X,RightForeArm.Y,RightForeArm.Z,RightForeArm.W,LeftHand.X,LeftHand.Y,LeftHand.Z,LeftHand.W,RightHand.X,RightHand.Y,RightHand.Z,RightHand.W,Time
0.23875147817984826,0.18968361828843955,0.1036002157203568,0.9467232182230658,-0.3777249635611448,-0.04571654446455996,0.15460341767576025,0.9117738934121364,0.0,0.0,0.0,1.0,0.4656464892474983,0.14345443876971503,-0.09024927437503806,0.868590374988996,0.31056256981981095,-0.08776778108916934,0.1480294167606418,0.9348449061759404,0.025501808812293365,0.0008493589331267421,-0.02876419913466472,0.999260505166118,0.2624901582672925,0.5886045832372403,0.17750446444323187,0.7437309503494176,0.37095403641567526,-0.5312125581563574,-0.3733815876421236,0.6639220669127844,-5.891872301155843e-08,-0.6569986401452277,0.5611854968520981,0.5034119833398704,5.36207314966175e-07,0.5697043850426815,0.23616111992712616,0.7871879312448954,-0.2259831900346043,0.0,0.0,0.9741312015441164,0.019857051050191775,0.0,0.0,0.9998028293236573,0.2166658
0.24830732118152665,0.19260507339349608,0.1051862703716071,0.9434948905405113,-0.3713464221195437,-0.042731733189240666,0.1568780416100272,0.914147205770635,0.0,0.0,0.0,1.0,0.4280484138313038,0.12358504902230176,-0.09486454513309756,0.8902258191893507,0.30652630374560774,-0.08516396884068117,0.14574567100188263,0.9367747450201516,0.024276630039468096,0.0007833917532306649,-0.02858010903957697,0.9992963568924754,0.2711189138343846,0.5835988068479311,0.1842649395481649,0.742935662934716,0.3727775874643431,-0.5299376745751677,-0.37663857621768343,0.6620772721177218,8.543192289711676e-08,-0.6558309623816505,0.564063962279295,0.5017146551968887,-5.037189755585647e-07,0.5740627258646893,0.23196202453961434,0.7852678561764975,-0.2202769480366485,0.0,0.0,0.975437371728016,0.022065279493959398,0.0,0.0,0.9997565320821132,0.2249991
0.25904865021185514,0.1980864663263739,0.10617046783030612,0.9393526390245786,-0.3626292557870001,-0.03839544618441594,0.15694573104803766,0.9178201621589402,0.0,0.0,0.0,1.0,0.38995810071134085,0.10425123455262289,-0.09631548691220751,0.9098283831386677,0.28655591685544207,-0.07482892427872155,0.1404722613493989,0.9447506985431725,0.02320038213369839,0.0007519354056452133,-0.030919286796951065,0.99925230776114,0.2783138567588757,0.579389669579505,0.19077014091037794,0.7419270592568965,0.37321418706341525,-0.5300494216640702,-0.3782027647141377,0.6608490371716987,-3.650030133695026e-08,-0.6547002318012725,0.5668327482084179,0.5000682373815108,-4.6954098800733313e-07,0.5804276994705404,0.22560636136162152,0.7824355918542337,-0.2117623418339814,0.0,0.0,0.9773211911040239,0.02475147681138852,0.0,0.0,0.9996936352681531,0.2333324
0.24929529164851563,0.21199921769356536,0.09995526539249505,0.9396367032952223,-0.35241213448434583,-0.033544777925336555,0.15935015080852308,0.9215682095099788,0.040296672308555354,-0.0011818605547374164,0.014619244139663522,0.9990801064515653,0.3520456521150816,0.08611377746175379,-0.09488301852855974,0.9271706903008979,0.24121181314324827,-0.053381981671761516,0.12468397615104604,0.9609480377856588,0.022191222928542333,0.0007375762711191623,-0.0388274751370809,0.9989992156056278,0.28132646427399505,0.5762113469146675,0.19175502725149915,0.7430113819516188,0.36898641494017514,-0.535878141586142,-0.37422971937761634,0.6607842008510267,2.2120851844720235e-07,-0.6547938552689679,0.5666043904700797,0.5002044300103534,2.548354242071227e-07,0.5857740556935827,0.22005456913795204,0.7800286804199807,-0.20121469369247386,0.0,0.0,0.9795471642765569,0.027311878820046594,0.0,0.0,0.9996269610586337,0.2416657
0.2394641603897374,0.22787059604893065,0.09408927381556015,0.939084189994701,-0.3410906240280909,-0.02770941307420339,0.1602671461126587,0.925853021005016,0.08098871274180092,-0.004764739807558843,0.029089466513295567,0.9962790415345313,0.31544975253022156,0.0698870242332485,-0.0910938272676254,0.9419708976959846,0.18709092873538138,-0.033605011027319526,0.1090254833946421,0.9756952042463621,0.02196288950808629,0.0007019738302020756,-0.0508259690795246,0.9984657528349804,0.2853326395801721,0.5739472958384528,0.1948538253846761,0.7424296418670912,0.362857652617025,-0.5421705983081891,-0.36820964864791544,0.6624251058874362,-3.937560885403091e-07,-0.6549696752759219,0.5661743491970739,0.5004611181501198,2.3083702319071087e-07,0.5893463394537488,0.2162314962786163,0.7784053135671185,-0.19148740175344506,0.0,0.0,0.981495071291606,0.02813622987777574,0.0,0.0,0.999604097914902,0.24999899999999997
0.2319212284467665,0.24175953007616144,0.0887363028644897,0.9380249154297757,-0.32870139366960327,-0.022007687455638428,0.16268879637262515,0.9300555956647656,0.1183236705138255,-0.010147616761996322,0.04185342649802623,0.992040737853321,0.28201785828324893,0.05631781552049711,-0.0858165346021494,0.9539023816162775,0.2341314656082056,-0.049165224952500336,0.11682994001793214,0.9639066358226454,0.016623540938342597,3.364302115159553e-05,-0.06606383735127168,0.9976769147119938,0.28930259977161515,0.57274050702175,0.1988262470546885,0.740770167369071,0.3560666653793811,-0.5489448611713456,-0.36146507459765487,0.6642432303345603,-2.4673391996188343e-07,-0.6559138259365391,0.5638602658221527,0.5018352853000692,6.882223108073404e-07,0.5942147197521574,0.21087053606871572,0.7761716845179834,-0.18543680260709547,0.0,0.0,0.9826561922864259,0.028568025211720898,0.0,0.0,0.9995918506748154,0.25833229999999996
0.22464307949261847,0.25255152387421065,0.08357377075169006,0.9374266048428704,-0.31673133140293847,-0.0164756702792759,0.16961545700185252,0.9330811394206955,0.15602536256247934,-0.017585500153815888,0.053997535657463916,0.9861192131606138,0.25316583132100323,0.04565520180487756,-0.08003867244746786,0.9630246493795205,0.2250520515654554,-0.045165159255047514,0.11188634126992877,0.9668470039840196,0.002133207405948804,-0.001959968705256955,-0.08162835852285551,0.9966586271305244,0.303283422402396,0.5661302826774736,0.21508084612178974,0.735700957157831,0.35936526389501755,-0.5486050421707719,-0.36562357578926796,0.6604608358090123,3.9172263377462713e-07,-0.6563134992023045,0.5628768478364967,0.502416405916768,-2.2269727728563282e-07,0.5979208201238118,0.2066680255936748,0.7744540141671621,-0.18439994666954804,0.0,0.0,0.9828512907191341,0.029945372694843223,0.0,0.0,0.999551536767448,0.2666656
0.2147145757059818,0.2664202525777674,0.07584083889119428,0.9365714426310887,-0.3052236455837304,-0.011701653936044325,0.171323968624016,0.9366694695818027,0.19683108240219105,-0.02785142652449318,0.0660052214442333,0.9778165133515748,0.22850656244231998,0.037357646024562124,-0.07430685381813121,0.969983323918483,0.229811649857297,-0.04614321106410957,0.10969417708969612,0.9659319837209941,-0.013812128262908134,-0.0043370946502144575,-0.09244402704011971,0.9956126338026501,0.3099798734659596,0.5652902343083834,0.2259942470241884,0.730264355801083,0.3567164101826962,-0.5495895271139882,-0.3629579550376184,0.6625453020495304,4.0046127716686364e-07,-0.6583700566718961,0.557779809319578,0.505401377909775,-4.0462206829516845e-07,0.5984638546817054,0.20604306541978662,0.7742010525901968,-0.18901746261614183,0.0,0.0,0.9819737261384112,0.029374028843521686,0.0,0.0,0.9995684901143592,0.2749989
0.2009723725683968,0.274363882521776,0.07154888229344405,0.9376648243772214,-0.2941442846208584,-0.01196346021966211,0.16911777430414718,0.9406036327055448,0.24017178204863238,-0.041187659369821786,0.07710425961321897,0.966786442278085,0.20812024070985943,0.031088239470674198,-0.06907628491970863,0.9751656031850054,0.22969654026873385,-0.04332727023871423,0.09774618717859214,0.967371660704552,-0.01961372808165999,-0.005601352787725051,-0.09976772201951568,0.9948016526728949,0.31161991222754726,0.5663005463252521,0.23072606660870568,0.727297878260546,0.35019259819762494,-0.5532343054427632,-0.3551433065294555,0.6672107457739161,-1.2043379404858001e-08,-0.661598898056328,0.5496504351099069,0.5100698944989229,-2.7680282954634094e-08,0.5970036682843288,0.2077180295737733,0.7748805328855819,-0.19248685648746572,0.0,0.0,0.981299551655647,0.026996963059162934,0.0,0.0,0.9996355155683406,0.28333220000000003
0.18529265999055128,0.27056645171264565,0.06668405989428752,0.9423447678622031,-0.28497501726401797,-0.02280926052160194,0.17695949312534998,0.9417825199920891,0.28331262419805675,-0.05681918515078321,0.08605056907624622,0.9534677953294834,0.19137626168264715,0.02634876185038503,-0.06447996776159329,0.9790419822309921,0.2484470228245703,-0.04719741217166416,0.09090263392492555,0.9632150290975615,-0.025344597244188836,-0.007417776659186557,-0.1111320422013909,0.9934547282972247,0.3192466033849053,0.5656709234658184,0.2439542246601741,0.7201280086505332,0.3490995313643096,-0.5510246180868517,-0.35344387345489325,0.6705063875763302,2.6124341701017073e-07,-0.6653968059512122,0.5398761828880008,0.5155393270936159,3.7880969566694844e-07,0.5969349969271392,0.20779654697788888,0.7749123850523483,-0.19375922355795042,0.0,0.0,0.9810491135953491,0.024413857661891053,0.0,0.0,0.9997019373563627,0.2916655
0.16884119888772287,0.26527727845259375,0.0631259051936281,0.9471724949492709,-0.2770107494112127,-0.03868326252083472,0.18120535910513097,0.9428325767298047,0.3268368618270817,-0.07478916746321737,0.09250803725458105,0.9375641360592293,0.1776718237021125,0.022749120573888556,-0.060534090849045624,0.9819627408514845,0.25671743839253686,-0.04801701300301675,0.08474100852641522,0.9615661624461252,-0.023805022388977352,-0.00814816191796237,-0.11948396029096339,0.9925172601016097,0.3212506040130095,0.5668208329630648,0.2499297766559469,0.716273201705217,0.3433077890438526,-0.5541543264351437,-0.3462882357842974,0.6746385715569728,1.458200597492798e-07,-0.6710433657854735,0.5248788997961407,0.5236439074257189,-2.808986271918279e-07,0.5972365369269933,0.20745181004774327,0.7747723959120434,-0.19688480956537635,0.0,0.0,0.9804266274242074,0.02189951328098271,0.0,0.0,0.9997601769014688,0.2999988
0.15541918295689713,0.26410603976217023,0.06040684794961525,0.9499704679888452,-0.26597629618245927,-0.05741064405474739,0.17365399839648205,0.9464697124890972,0.36978373435518636,-0.09444489811974718,0.0958888434414066,0.9193179432214693,0.16536263429918022,0.019734112483046837,-0.05686004265333372,0.9843945852815339,0.2633513632696053,-0.049583118211067076,0.08316232100979387,0.9598289442482819,-0.011981415772330417,-0.006419560009932466,-0.11856037630672779,0.9928538019745791,0.32526065163391293,0.566875828486631,0.2589809792335957,0.711186442482902,0.34123963657137923,-0.553670939967107,-0.34274277534313047,0.6778874468661165,1.8790455452721844e-07,-0.6766843804685074,0.5092666229347479,0.5317384281717414,6.692756221449159e-08,0.5995985058475682,0.2047304908239875,0.7736711561848022,-0.20019564415164634,0.0,0.0,0.9797559410703808,0.017188901256334026,0.0,0.0,0.9998522599232349,0.3083321
0.14279979978109916,0.25731963222123466,0.05982708066689134,0.9538425155521658,-0.2549938152120578,-0.07969350341363637,0.16548064410909663,0.9493383254364578,0.4115227453842296,-0.11507874432476485,0.09587197067232497,0.8990074960062718,0.15905911226927982,0.01827037932492697,-0.05493447289541083,0.9855701881302698,0.271685833964129,-0.05218632932231899,0.08321384226687102,0.9573603559320089,0.0009639891792024419,-0.003888959906967082,-0.11016400047672838,0.9939053474625579,0.3301810377796557,0.5680948404845304,0.27131442801022654,0.7033044971128003,0.3440193754022637,-0.5462495125523705,-0.34360909244019194,0.68205200019981,2.2664383259041188e-08,-0.682787598067309,0.49155268993235185,0.5405340405060014,1.1492304341498283e-07,0.6030701262081505,0.2006496864073595,0.7720402361405138,-0.20367934363749632,0.0,0.0,0.9790376524809445,0.015661944333352433,0.0,0.0,0.9998773442276302,0.31666540000000004
0.12605727621711224,0.2457684901391904,0.05731666292413913,0.9593863729064875,-0.24491506093894666,-0.10476029980787177,0.1574367748783096,0.9509235271173773,0.4523025063474076,-0.13633515210195418,0.09227039867207545,0.876539413022647,0.15881463189206674,0.01821461159633249,-0.054859375848869164,0.9856148281670961,0.28311940752864184,-0.05500027534343825,0.08052771231218658,0.954114069879772,0.01484370073018686,-0.0010595571930738592,-0.09325612397977708,0.9955309323308119,0.33293041506218163,0.5693657989122846,0.2789629705350633,0.6979681846801851,0.34395675722252833,-0.542955428144842,-0.34151565967750125,0.6857552088056313,-2.1040817332895756e-07,-0.6904953311564203,0.46770789034097515,0.5517839495345399,3.5594447228559645e-07,0.6065202505339526,0.19649586360209687,0.7704041545055238,-0.20852709148107992,0.0,0.0,0.9780165909218725,0.018236806997751633,0.0,0.0,0.9998336956066878,0.32499870000000003
0.11193470839687546,0.23770386366037638,0.05676903114005985,0.9631950847883591,-0.23611194079224937,-0.12289521167092213,0.14550802322411288,0.9528773969095329,0.49150338129241106,-0.15737597712090834,0.08506193499479614,0.8523037575995468,0.1635563093017774,0.019308594878730746,-0.056311584175654704,0.9847362679108648,0.2829229142397128,-0.05601896120196646,0.08392995096319278,0.9538198278056903,0.031342660865973766,0.0014612492548266391,-0.06756910414404173,0.9972210981149704,0.3361883288696959,0.5689375724194287,0.28475499127922527,0.6944076908868858,0.3401529641250169,-0.5450032717351075,-0.33595977092153373,0.6887658724975739,4.350359235072432e-07,-0.6981589973940187,0.4419331877968095,0.5632664306359283,-8.707817306108367e-08,0.6148650902496824,0.1860225702821791,0.7663788385242993,-0.21163611477065075,0.0,0.0,0.9773485329833896,0.017903503542369862,0.0,0.0,0.9998397194355245,0.333332
0.0953623657191161,0.2271396193262631,0.05793180593319541,0.9674489745708001,-0.2282779017253207,-0.14216078357026116,0.1316960704887729,0.9541151168577041,0.5298516619338387,-0.17805344545421092,0.07408174230076026,0.8258729214385934,0.17676367115143857,0.022519144557246802,-0.06026734423171817,0.9821483288733588,0.27160591233232007,-0.051036902298702835,0.07949310233255337,0.9577610921683063,0.03427962452486451,0.001312480549436318,-0.028016100587354476,0.9990186599083729,0.3383739002173554,0.5706433525351837,0.2925165135608066,0.6886968543222275,0.3398738741018288,-0.5417954054013067,-0.3328003381997928,0.6929555709301655,2.2993850240515812e-07,-0.7051810364088493,0.41590246048314483,0.5742341414905198,8.391215833292165e-08,0.6271760411156178,0.16937837408793885,0.7602375811822646,-0.2151410069272587,0.0,0.0,0.9765829955197486,0.012941255151187407,0.0,0.0,0.9999162584512324,0.3416653
0.07792351210513104,0.20667516104490113,0.06319310352289557,0.9732522467148023,-0.21823004162004242,-0.16031597980862636,0.12955182801420545,0.9538819420718123,0.5662267817759786,-0.19723549722679729,0.05975877183084165,0.7980690943913226,0.19602283171268545,0.027626208465423137,-0.06578059888410638,0.9780003859220168,0.2745141129991884,-0.049617596548809956,0.07196264742977564,0.9576019388304757,0.011809252125197924,0.00016646508748668128,-0.01099066279620727,0.999869851123094,0.3426436066151074,0.5698623306003257,0.3006855418103574,0.6836961956562055,0.33699934072073434,-0.5432864966921801,-0.32769695711354874,0.6956190991945584,-1.3153419731182225e-07,-0.7126989603783127,0.38438889515746555,0.5867753992417183,3.311886270784825e-08,0.6389267721410267,0.1519907427021655,0.7541030393615263,-0.21422391334587917,0.0,0.0,0.9767845796032907,0.006969915933835463,0.0,0.0,0.9999757098409318,0.3499986
0.05811907716941122,0.18729699055347107,0.06624094767499653,0.9783425509757344,-0.21239874889551477,-0.1738071482343443,0.13836317174373636,0.9515952287581512,0.6032702662807801,-0.2157156636671503,0.04097257189422533,0.766715714344326,0.2206626666109249,0.034881599642881206,-0.07234454053478327,0.9720378228368074,0.2706121148886247,-0.04875242750687071,0.07296342563838279,0.9586806676922224,-0.018908941703709596,-0.000296750273404561,-0.01467383162745012,0.9997134802173522,0.35486492763307087,0.5597317432824688,0.3104355696719664,0.6814697467829263,0.3267894306172642,-0.5574707509449452,-0.317591127529969,0.6939531004267983,-4.418534027550436e-08,-0.7184592761917944,0.3563866115046761,0.5973314419936188,-4.064530259584309e-07,0.6481279609758804,0.13719638423948416,0.749070956820977,-0.22196290405433222,0.0,0.0,0.9750551108649025,0.007543241489595523,0.0,0.0,0.9999715493491951,0.35833190000000004
0.03721035379368313,0.17102414938630603,0.06955203615030571,0.9821041921123167,-0.20775295024291332,-0.1806779057370695,0.14929714667550356,0.9496865630503496,0.6358330668786903,-0.2304920228604735,0.02075598669617683,0.7363144216145666,0.24707658655351572,0.043534922660879896,-0.0786878049101133,0.9648140236565813,0.2602132330375469,-0.04598792668705938,0.0739726393183536,0.9616143887148578,-0.04676630362970656,-0.0005585955570628308,-0.019710276353149665,0.9987112224371468,0.3619297895566785,0.5542402742721274,0.31800652411157515,0.6787461944119388,0.31956760472262,-0.5654860389628102,-0.30890624257565846,0.6947510482523843,-4.649606277773444e-08,-0.7235124463294893,0.3272772991070322,0.6077987409459831,-1.1763534668585152e-07,0.657534843566443,0.12083051478589635,0.7436719143497452,-0.22137744756447983,0.0,0.0,0.9751882001489949,0.01272136177001049,0.0,0.0,0.9999190802033515,0.3666652
0.016489100995411426,0.1582243454859786,0.07315929025600702,0.9845511080147814,-0.20465835095776266,-0.1842988389047469,0.15975938887643001,0.9479587728521958,0.6654147975048049,-0.24219005667092475,-0.0007390648927815824,0.7060924709232198,0.27545515210374893,0.05380436422200524,-0.08459694634282922,0.9560716010004872,0.24500341634257947,-0.04030800983741878,0.06884757843674183,0.9662342372669309,-0.07071932652225278,-0.0010324924870804978,-0.027502241378417374,0.99711651151441,0.3625652069893514,0.5554203122395205,0.3224847149928899,0.6753209281730256,0.31349954407694236,-0.5690897172448647,-0.29959588371655343,0.6986395608966091,-1.20517791635244e-07,-0.7275317405542314,0.2986806373238251,0.6176466978572375,-6.675249242249492e-08,0.6670359358897942,0.10280956398637292,0.7378978613497629,-0.21685536004619263,0.0,0.0,0.9762037455466129,0.017855514660251405,0.0,0.0,0.9998405775903564,0.3749985
